ability_id,effect_id,effect_type,mechanic,value,unit,scaling_attribute,scaling_coefficient,calculation_rule,condition,trigger,target_scope,nonhero_behavior,objective_behavior,stacking,max_stacks,duration,cooldown,charge_up_time,tick_interval,confidence,source_ids,notes
wraith_telekinesis,slow_percent,crowd_control,slow_percent,40,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_telekinesis,toss_distance,movement,toss_distance,13,meters,range,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
wraith_telekinesis,toss_up_strength,movement,toss_up_strength,220,flat,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,ability_cast_delay,stat,ability_cast_delay,1.4,seconds,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,ability_cooldown,cooldown,ability_cooldown,12,seconds,cooldown,1,,base ability state,,ability-defined,,,,,,12,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,ability_post_cast_duration,stat,ability_post_cast_duration,0.2,seconds,,,,base ability state,,ability-defined,,,,,0.2,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,ability_unit_target_limit,targeting,ability_unit_target_limit,1,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,bullet_resist,defense,bullet_resist,60,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,channel_move_speed,movement,channel_move_speed,1.3,units_per_second,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,fall_speed_max,movement,fall_speed_max,5,units_per_second,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,full_charge_damage,damage,full_charge_damage,145,damage,spirit,1.85,value = 145 + 1.85 * spirit,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,medium_charge_damage_pct,damage,medium_charge_damage_pct,50,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,power_up_stages,stat,power_up_stages,3,flat,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,short_charge_damage_pct,damage,short_charge_damage_pct,30,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,slash_collision_radius,targeting,slash_collision_radius,4,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,slash_length,stat,slash_length,22,meters,range,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,slash_radius,targeting,slash_radius,41,meters,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,slow_modifier,crowd_control,slow_modifier,Slow,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
yamato_power_slash,unstoppable_while_casting_modifier,defense,unstoppable_while_casting_modifier,YamatoPowerslashUnstoppable,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
yamato_power_slash,unstoppable_while_casting_modifier_enabled_state_mask_1,defense,unstoppable_while_casting_modifier_enabled_state_mask_1,StatusImmune,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,unstoppable_while_casting_modifier_enabled_state_mask_2,defense,unstoppable_while_casting_modifier_enabled_state_mask_2,SlowImmune,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,unstoppable_while_casting_modifier_enabled_state_mask_3,defense,unstoppable_while_casting_modifier_enabled_state_mask_3,KnockdownImmune,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,unstoppable_while_casting_modifier_enabled_state_mask_4,defense,unstoppable_while_casting_modifier_enabled_state_mask_4,Unstoppable,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,unstoppable_while_casting_modifier_disabled_state_mask_1,defense,unstoppable_while_casting_modifier_disabled_state_mask_1,Disarmed,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,unstoppable_while_casting_modifier_disabled_state_mask_2,defense,unstoppable_while_casting_modifier_disabled_state_mask_2,Muted,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,unstoppable_while_casting_modifier_disabled_state_mask_3,defense,unstoppable_while_casting_modifier_disabled_state_mask_3,Silenced,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,unstoppable_while_casting_modifier_disabled_state_mask_4,defense,unstoppable_while_casting_modifier_disabled_state_mask_4,SilenceMovementAbilites,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,unstoppable_while_casting_modifier_disabled_state_mask_5,defense,unstoppable_while_casting_modifier_disabled_state_mask_5,Slowed,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,unstoppable_while_casting_modifier_disabled_state_mask_6,defense,unstoppable_while_casting_modifier_disabled_state_mask_6,Glitched,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,unstoppable_while_casting_modifier_disabled_state_mask_7,defense,unstoppable_while_casting_modifier_disabled_state_mask_7,MeleeDisabledDebuff,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_power_slash,unstoppable_while_casting_modifier_disabled_state_mask_8,defense,unstoppable_while_casting_modifier_disabled_state_mask_8,DashDisabledDebuff,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,ability_cast_range,targeting,ability_cast_range,26,meters,range,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,ability_cooldown,cooldown,ability_cooldown,36,seconds,cooldown,1,,base ability state,,ability-defined,,,,,,36,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,ability_post_cast_duration,stat,ability_post_cast_duration,0.2,seconds,,,,base ability state,,ability-defined,,,,,0.2,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,ability_unit_target_limit,targeting,ability_unit_target_limit,10,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,buff_modifier,special_rule,buff_modifier,SpiritBuff,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
yamato_flying_slash,damage,damage,damage,0,damage,melee,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,grapple_target_modifier,targeting,grapple_target_modifier,Target,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
yamato_flying_slash,slow_duration,crowd_control,slow_duration,2.5,seconds,duration,1,,base ability state,,ability-defined,,,,,2.5,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_flying_slash,slow_modifier,crowd_control,slow_modifier,Slow,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
yamato_flying_slash,slow_percent,crowd_control,slow_percent,50,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,ability_cast_delay,stat,ability_cast_delay,0.3,seconds,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,ability_cooldown,cooldown,ability_cooldown,16,seconds,cooldown,1,,base ability state,,ability-defined,,,,,,16,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,ability_post_cast_duration,stat,ability_post_cast_duration,0.4,seconds,,,,base ability state,,ability-defined,,,,,0.4,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,ability_unit_target_limit,targeting,ability_unit_target_limit,1,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,buff_duration,stat,buff_duration,0,seconds,duration,1,,base ability state,,ability-defined,,,,,0,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,buff_modifier,special_rule,buff_modifier,HealingSlashBuffModifier,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
yamato_crimson_slash,damage,damage,damage,55,damage,spirit,0.37,value = 55 + 0.37 * spirit,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,debuff_duration,crowd_control,debuff_duration,4,seconds,duration,1,,base ability state,,ability-defined,,,,,4,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,debuff_modifier,crowd_control,debuff_modifier,Debuff,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
yamato_crimson_slash,fire_rate_slow,crowd_control,fire_rate_slow,30,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,heal_fixed_health,healing,heal_fixed_health,55,health,spirit,1.035871,value = 55 + 1.035871 * spirit,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_crimson_slash,radius,targeting,radius,13,meters,radius,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,ability_channel_time,stat,ability_channel_time,1.5,seconds,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,ability_cooldown,cooldown,ability_cooldown,150,seconds,cooldown,1,,base ability state,,ability-defined,,,,,,150,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,ability_duration,stat,ability_duration,5,seconds,duration,1,,base ability state,,ability-defined,,,,,5,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,ability_speed_pct,movement,ability_speed_pct,60,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,ability_unit_target_limit,targeting,ability_unit_target_limit,1,count,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,auto_channel_modifier,special_rule,auto_channel_modifier,Channel,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
yamato_shadow_transformation,auto_channel_modifier_enabled_state_mask_1,stat,auto_channel_modifier_enabled_state_mask_1,Invulnerable,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,auto_channel_modifier_enabled_state_mask_2,stat,auto_channel_modifier_enabled_state_mask_2,TechUntargetable,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,auto_channel_modifier_enabled_state_mask_3,stat,auto_channel_modifier_enabled_state_mask_3,UnitStatusHealthHidden,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,auto_channel_modifier_enabled_state_mask_4,stat,auto_channel_modifier_enabled_state_mask_4,IgnoreBullets,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,auto_channel_modifier_enabled_state_mask_5,stat,auto_channel_modifier_enabled_state_mask_5,IgnoreMelee,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,auto_channel_modifier_enabled_state_mask_6,stat,auto_channel_modifier_enabled_state_mask_6,StatusImmune,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,auto_channel_modifier_enabled_state_mask_7,stat,auto_channel_modifier_enabled_state_mask_7,SlowImmune,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,auto_channel_modifier_enabled_state_mask_8,stat,auto_channel_modifier_enabled_state_mask_8,KnockdownImmune,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,auto_channel_modifier_enabled_state_mask_9,stat,auto_channel_modifier_enabled_state_mask_9,Unstoppable,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_modifier,special_rule,buff_modifier,Buff,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
yamato_shadow_transformation,buff_modifier_enabled_state_mask_1,stat,buff_modifier_enabled_state_mask_1,YamatoShadowForm,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_modifier_enabled_state_mask_2,stat,buff_modifier_enabled_state_mask_2,StatusImmune,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_modifier_enabled_state_mask_3,stat,buff_modifier_enabled_state_mask_3,SlowImmune,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_modifier_enabled_state_mask_4,stat,buff_modifier_enabled_state_mask_4,KnockdownImmune,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_modifier_enabled_state_mask_5,stat,buff_modifier_enabled_state_mask_5,Unstoppable,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_modifier_disabled_state_mask_1,stat,buff_modifier_disabled_state_mask_1,Disarmed,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_modifier_disabled_state_mask_2,stat,buff_modifier_disabled_state_mask_2,Muted,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_modifier_disabled_state_mask_3,stat,buff_modifier_disabled_state_mask_3,Silenced,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_modifier_disabled_state_mask_4,stat,buff_modifier_disabled_state_mask_4,SilenceMovementAbilites,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_modifier_disabled_state_mask_5,stat,buff_modifier_disabled_state_mask_5,Slowed,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_modifier_disabled_state_mask_6,stat,buff_modifier_disabled_state_mask_6,Glitched,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_modifier_disabled_state_mask_7,stat,buff_modifier_disabled_state_mask_7,MeleeDisabledDebuff,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_modifier_disabled_state_mask_8,stat,buff_modifier_disabled_state_mask_8,DashDisabledDebuff,identifier,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,buff_timer_modifier,special_rule,buff_timer_modifier,Timer,identifier,,,,base ability state,,ability-defined,,,,,,,,,medium,"[""HSRC-0004"",""HSRC-0008""]",Strukturierter Modifier-Verweis; die Modifier-Klasse selbst wurde nicht als ausformulierte Spielregel interpretiert.
yamato_shadow_transformation,bullet_resist,defense,bullet_resist,30,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,max_health_regen,healing,max_health_regen,15,health,healing,1,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,shadow_form_duration_on_kill,stat,shadow_form_duration_on_kill,2,seconds,duration,1,,base ability state,,ability-defined,,,,,2,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
yamato_shadow_transformation,tech_resist,defense,tech_resist,30,percent,,,,base ability state,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",
abrams_shoulder_charge,slow_percent,crowd_control,slow_percent,,percent,,,,unlocked or modified by tier 1,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
abrams_shoulder_charge,slow_duration,crowd_control,slow_duration,,seconds,,,,unlocked or modified by tier 1,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
abrams_shoulder_charge,weapon_damage_bonus,damage,weapon_damage_bonus,,damage,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
abrams_shoulder_charge,weapon_power_increase_duration,stat,weapon_power_increase_duration,,seconds,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
abrams_infernal_resilience,bonus_max_health,healing,bonus_max_health,,health,,,,unlocked or modified by tier 1,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
abrams_infernal_resilience,melee_lifesteal,healing,melee_lifesteal,,percent,,,,unlocked or modified by tier 2,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
abrams_infernal_resilience,status_resistance_percent,defense,status_resistance_percent,,percent,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
abrams_seismic_impact,immunity_duration,defense,immunity_duration,,seconds,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
apollo_disengaging_sigil,bonus_fire_rate,stat,bonus_fire_rate,,percent,,,,unlocked or modified by tier 1,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
apollo_disengaging_sigil,bonus_bullet_speed_percent,movement,bonus_bullet_speed_percent,,percent,,,,unlocked or modified by tier 1,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
apollo_disengaging_sigil,buff_duration,stat,buff_duration,,seconds,,,,unlocked or modified by tier 1,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
apollo_disengaging_sigil,stamina_to_restore,stat,stamina_to_restore,,flat,,,,unlocked or modified by tier 2,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
apollo_disengaging_sigil,resets_air_limit,stat,resets_air_limit,,flat,,,,unlocked or modified by tier 2,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
apollo_disengaging_sigil,recast_time,stat,recast_time,,seconds,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
apollo_riposte,target_lifesteal,healing,target_lifesteal,,percent,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
apollo_riposte,target_lifesteal_duration,healing,target_lifesteal_duration,,percent,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
apollo_flawless_advance,bullet_resist,defense,bullet_resist,,percent,,,,unlocked or modified by tier 2,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
apollo_flawless_advance,dash_buff_duration,movement,dash_buff_duration,,seconds,,,,unlocked or modified by tier 2,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
bebop_exploding_uppercut,uppercut_buff_on_hit,stat,uppercut_buff_on_hit,,flat,,,,unlocked or modified by tier 2,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
bebop_exploding_uppercut,buff_base_weapon_pct,stat,buff_base_weapon_pct,,percent,,,,unlocked or modified by tier 2,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
bebop_exploding_uppercut,restore_hook_cooldown,cooldown,restore_hook_cooldown,,seconds,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
bebop_exploding_uppercut,missing_hp_heal,healing,missing_hp_heal,,health,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
bebop_sticky_bomb,movement_speed_bonus,movement,movement_speed_bonus,,units_per_second,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
bebop_sticky_bomb,status_resistance_percent,defense,status_resistance_percent,,percent,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
bebop_sticky_bomb,movement_speed_bonus_duration,movement,movement_speed_bonus_duration,,seconds,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
bebop_grapple_arm,bullet_amp,stat,bullet_amp,,percent,,,,unlocked or modified by tier 1,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
bebop_grapple_arm,bullet_amp_duration,stat,bullet_amp_duration,,seconds,,,,unlocked or modified by tier 1,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
bebop_hyper_beam,beam_lifesteal,healing,beam_lifesteal,,percent,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
bebop_hyper_beam,beam_lifesteal_non_hero_percent,healing,beam_lifesteal_non_hero_percent,,percent,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
billy_bashdown,counts_as_heavy_melee,stat,counts_as_heavy_melee,,count,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
billy_rising_ram,weapon_damage_burst,damage,weapon_damage_burst,,damage,,,,unlocked or modified by tier 1,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
billy_rising_ram,weapon_damage_burst_duration,damage,weapon_damage_burst_duration,,seconds,,,,unlocked or modified by tier 1,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
billy_rising_ram,max_health_buff_pct,healing,max_health_buff_pct,,percent,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
billy_rising_ram,max_health_buff_duration,healing,max_health_buff_duration,,seconds,,,,unlocked or modified by tier 3,,ability-defined,,,,,,,,,high,"[""HSRC-0004"",""HSRC-0008""]",Platzhalter-Basiseffekt für eine erst durch ein Upgrade exponierte Mechanik.
