hero_id,stat_id,stat_group,mechanic,base_value,value_per_level,max_value,unit,condition,calculation_rule,verified_patch,confidence,source_ids,notes
vindicta,tech_range,spirit,tech_range,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
vindicta,tech_duration,spirit,tech_duration,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
vindicta,base_weapon_damage_increase,misc,base_weapon_damage_increase,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vindicta,reload_speed,reload,reload_speed,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vindicta,weapon_ammo_consumed_per_shot,ammo,ammo_consumed_per_shot,1,,,ammo,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_bullet_damage,weapon,bullet_damage,12.33,0.495,,damage,primary fire,base + boon_level * 0.495,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_bullet_gravity_scale,movement,bullet_gravity_scale,0.8,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_bullet_radius,weapon,bullet_radius,0.0762,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_bullet_speed,weapon,bullet_speed,660,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_bullets_per_burst,weapon,bullets_per_burst,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_bullets_per_shot,weapon,bullets_per_shot,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_burst_inter_shot_interval,weapon,burst_inter_shot_interval,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_can_crit,weapon,can_crit,true,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_clip_size,ammo,clip_size,19,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_dps,weapon,dps,53.377,2.1429,,damage_per_second,primary fire,base + boon_level * 2.1429,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_falloff_end_range,weapon,falloff_end_range,64,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_falloff_end_scale,weapon,falloff_end_scale,0.1,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_falloff_start_range,weapon,falloff_start_range,19.99,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_hit_once_across_all_bullets,weapon,hit_once_across_all_bullets,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_reload_delay,reload,reload_delay,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_reload_single,reload,reload_single,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_reload_time,reload,reload_time,2.914,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_rounds_per_second,weapon,rounds_per_second,4.329,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_shoot_move_speed,movement,shoot_move_speed,0.75,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,weapon_sustained_dps,weapon,sustained_dps,32.079,1.2878,,damage_per_second,primary fire,base + boon_level * 1.2878,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vindicta,boon_growth_power_increases,misc,power_increases,,1,,flat,per boon level,stat contribution = boon_level * 1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
vindicta,boon_growth_tech_power,spirit,tech_power,,1.1,,flat,per boon level,stat contribution = boon_level * 1.1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
vindicta,bullet_damage_spirit_scaling,weapon,bullet_damage_spirit_scaling,0.022,,,multiplier,scales with Spirit Power,additional bullet_damage = spirit_power * 0.022,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Separat vom Basiswert gespeichert.
vindicta,dps_spirit_scaling,weapon,dps_spirit_scaling,0.095238,,,multiplier,scales with Spirit Power,additional dps = spirit_power * 0.095238,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Separat vom Basiswert gespeichert.
vindicta,sustained_dps_spirit_scaling,weapon,sustained_dps_spirit_scaling,0.057237,,,multiplier,scales with Spirit Power,additional sustained_dps = spirit_power * 0.057237,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Separat vom Basiswert gespeichert.
viscous,max_health,health,max_health,780,45,,health,base hero state,base + boon_level * 45,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,base_health_regen,health,base_health_regen,2,,,health_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,max_move_speed,movement,max_move_speed,7.2,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,sprint_speed,movement,sprint_speed,1.6,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,crouch_speed,movement,crouch_speed,4.75,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,move_acceleration,movement,move_acceleration,4,,,units_per_second_squared,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,ground_dash_distance_in_meters,movement,ground_dash_distance_in_meters,10,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,ground_dash_duration,movement,ground_dash_duration,0.68,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,ground_dash_speed,movement,ground_dash_speed,14.7,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,air_dash_distance_in_meters,movement,air_dash_distance_in_meters,8,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,air_dash_duration,movement,air_dash_duration,0.47,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,air_dash_speed,movement,air_dash_speed,17,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,stamina,stamina,stamina,3,,,count,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,stamina_cooldown,stamina,stamina_cooldown,4.5000045,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,stamina_regen_per_second,health,stamina_regen_per_second,0.222222,,,count_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,light_melee_damage,melee,light_melee_damage,63,1.58,,damage,base hero state,base + boon_level * 1.58,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,heavy_melee_damage,melee,heavy_melee_damage,116,2.9092,,damage,base hero state,base + boon_level * 2.9092,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,hero_bullet_lifesteal_effectiveness,weapon,hero_bullet_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,hero_spirit_lifesteal_effectiveness,spirit,hero_spirit_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,crit_damage_bonus_percent,misc,crit_damage_bonus_percent,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,crit_damage_received_percent,defense,crit_damage_received_percent,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,weapon_power_scale,misc,weapon_power_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,proc_build_up_rate_scale,misc,proc_build_up_rate_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,tech_range,spirit,tech_range,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
viscous,tech_duration,spirit,tech_duration,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
viscous,base_weapon_damage_increase,misc,base_weapon_damage_increase,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,reload_speed,reload,reload_speed,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,weapon_ammo_consumed_per_shot,ammo,ammo_consumed_per_shot,1,,,ammo,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_bullet_damage,weapon,bullet_damage,10.34,0.36,,damage,primary fire,base + boon_level * 0.36,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_bullet_gravity_scale,movement,bullet_gravity_scale,0,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_bullet_radius,weapon,bullet_radius,0.2032,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_bullet_speed,weapon,bullet_speed,254,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_bullets_per_burst,weapon,bullets_per_burst,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_bullets_per_shot,weapon,bullets_per_shot,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_burst_inter_shot_interval,weapon,burst_inter_shot_interval,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_can_crit,weapon,can_crit,true,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_clip_size,ammo,clip_size,20,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_dps,weapon,dps,49.238,1.7143,,damage_per_second,primary fire,base + boon_level * 1.7143,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_explosion_damage_scale_at_max_radius,weapon,explosion_damage_scale_at_max_radius,0.3,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_falloff_end_range,weapon,falloff_end_range,57.51,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_falloff_end_scale,weapon,falloff_end_scale,0.1,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_falloff_start_range,weapon,falloff_start_range,19.99,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_hit_once_across_all_bullets,weapon,hit_once_across_all_bullets,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_reload_delay,reload,reload_delay,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_reload_single,reload,reload_single,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_reload_time,reload,reload_time,2.5,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_rounds_per_second,weapon,rounds_per_second,4.7619,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_shoot_move_speed,movement,shoot_move_speed,0.75,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,weapon_sustained_dps,weapon,sustained_dps,30.866,1.0746,,damage_per_second,primary fire,base + boon_level * 1.0746,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
viscous,alt_fire_bullet_speed,weapon,bullet_speed,38.1,,,units_per_second,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_bullet_damage,weapon,bullet_damage,42,,,damage,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_rounds_per_second,weapon,rounds_per_second,0.79365,,,flat,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_clip_size,ammo,clip_size,10,,,flat,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_reload_time,reload,reload_time,2.1,,,seconds,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_reload_movespeed,movement,reload_movespeed,1,,,units_per_second,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_reload_delay,reload,reload_delay,0,,,seconds,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_reload_single,reload,reload_single,false,,,flat,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_falloff_start_range,weapon,falloff_start_range,19.99,,,meters,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_falloff_end_range,weapon,falloff_end_range,57.51,,,meters,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_falloff_start_scale,weapon,falloff_start_scale,1,,,multiplier,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_falloff_end_scale,weapon,falloff_end_scale,0.1,,,multiplier,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_falloff_bias,weapon,falloff_bias,0.5,,,flat,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_bullet_gravity_scale,movement,bullet_gravity_scale,0.2,,,multiplier,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_bullet_radius,weapon,bullet_radius,0.508,,,meters,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_bullets_per_shot,weapon,bullets_per_shot,1,,,flat,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_bullets_per_burst,weapon,bullets_per_burst,1,,,flat,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_burst_inter_shot_interval,weapon,burst_inter_shot_interval,0,,,seconds,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_shoot_move_speed,movement,shoot_move_speed,0.75,,,units_per_second,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_hit_once_across_all_bullets,weapon,hit_once_across_all_bullets,false,,,flat,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_can_crit,weapon,can_crit,false,,,flat,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_ammo_consumed_per_shot,ammo,ammo_consumed_per_shot,5,,,ammo,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_explosion_radius,weapon,explosion_radius,3.556,,,meters,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_explosion_damage_scale_at_max_radius,weapon,explosion_damage_scale_at_max_radius,0.5,,,meters,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_dps,weapon,dps,33.333,,,damage_per_second,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,alt_fire_sustained_dps,weapon,sustained_dps,28.571,,,damage_per_second,alternate fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
viscous,boon_growth_bullet_damage_alt_fire,weapon,bullet_damage_alt_fire,,1.6,,damage,per boon level,stat contribution = boon_level * 1.6,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
viscous,boon_growth_power_increases,misc,power_increases,,1,,flat,per boon level,stat contribution = boon_level * 1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
viscous,boon_growth_tech_power,spirit,tech_power,,1.3,,flat,per boon level,stat contribution = boon_level * 1.3,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
vyper,max_health,health,max_health,780,35,,health,base hero state,base + boon_level * 35,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,base_health_regen,health,base_health_regen,2,,,health_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,max_move_speed,movement,max_move_speed,6.9,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,sprint_speed,movement,sprint_speed,1.6,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,crouch_speed,movement,crouch_speed,4.75,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,move_acceleration,movement,move_acceleration,4,,,units_per_second_squared,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,ground_dash_distance_in_meters,movement,ground_dash_distance_in_meters,10,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,ground_dash_duration,movement,ground_dash_duration,0.68,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,ground_dash_speed,movement,ground_dash_speed,14.7,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,air_dash_distance_in_meters,movement,air_dash_distance_in_meters,8,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,air_dash_duration,movement,air_dash_duration,0.47,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,air_dash_speed,movement,air_dash_speed,17,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,stamina,stamina,stamina,4,,,count,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,stamina_cooldown,stamina,stamina_cooldown,4.5000045,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,stamina_regen_per_second,health,stamina_regen_per_second,0.222222,,,count_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,light_melee_damage,melee,light_melee_damage,50,1.58,,damage,base hero state,base + boon_level * 1.58,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,heavy_melee_damage,melee,heavy_melee_damage,116,3.6656,,damage,base hero state,base + boon_level * 3.6656,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,hero_bullet_lifesteal_effectiveness,weapon,hero_bullet_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,hero_spirit_lifesteal_effectiveness,spirit,hero_spirit_lifesteal_effectiveness,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,crit_damage_bonus_percent,misc,crit_damage_bonus_percent,-30,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,crit_damage_received_percent,defense,crit_damage_received_percent,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,weapon_power_scale,misc,weapon_power_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,proc_build_up_rate_scale,misc,proc_build_up_rate_scale,1,,,multiplier,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,tech_range,spirit,tech_range,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
vyper,tech_duration,spirit,tech_duration,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Tech bezeichnet in den Rohdaten Spirit.
vyper,base_weapon_damage_increase,misc,base_weapon_damage_increase,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,reload_speed,reload,reload_speed,0,,,percent,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
vyper,weapon_ammo_consumed_per_shot,ammo,ammo_consumed_per_shot,1,,,ammo,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_bullet_damage,weapon,bullet_damage,6.58,0.178,,damage,primary fire,base + boon_level * 0.178,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_bullet_gravity_scale,movement,bullet_gravity_scale,0,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_bullet_radius,weapon,bullet_radius,0.127,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_bullet_speed,weapon,bullet_speed,411.5,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_bullets_per_burst,weapon,bullets_per_burst,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_bullets_per_shot,weapon,bullets_per_shot,1,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_burst_inter_shot_interval,weapon,burst_inter_shot_interval,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_can_crit,weapon,can_crit,true,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_clip_size,ammo,clip_size,24,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_dps,weapon,dps,94.002,2.5429,,damage_per_second,primary fire,base + boon_level * 2.5429,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_falloff_end_range,weapon,falloff_end_range,33.02,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_falloff_end_scale,weapon,falloff_end_scale,0.1,,,multiplier,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_falloff_start_range,weapon,falloff_start_range,14.99,,,meters,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_hit_once_across_all_bullets,weapon,hit_once_across_all_bullets,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_reload_delay,reload,reload_delay,0,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_reload_single,reload,reload_single,false,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_reload_time,reload,reload_time,1.6,,,seconds,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_rounds_per_second,weapon,rounds_per_second,14.286,,,flat,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_shoot_move_speed,movement,shoot_move_speed,0.75,,,units_per_second,primary fire,,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,weapon_sustained_dps,weapon,sustained_dps,48.147,1.3025,,damage_per_second,primary fire,base + boon_level * 1.3025,Minor Update - 08-22-2026,high,"[""HSRC-0003"",""HSRC-0006""]",
vyper,boon_growth_power_increases,misc,power_increases,,1,,flat,per boon level,stat contribution = boon_level * 1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
vyper,boon_growth_tech_power,spirit,tech_power,,1.1,,flat,per boon level,stat contribution = boon_level * 1.1,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Kein separat ausgewiesener Basiswert im strukturierten Export.
vyper,max_move_speed_spirit_scaling,movement,max_move_speed_spirit_scaling,0.0138,,,multiplier,scales with Spirit Power,additional max_move_speed = spirit_power * 0.0138,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",Separat vom Basiswert gespeichert.
warden,max_health,health,max_health,805,60,,health,base hero state,base + boon_level * 60,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
warden,base_health_regen,health,base_health_regen,2,,,health_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
warden,max_move_speed,movement,max_move_speed,6.3,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
warden,sprint_speed,movement,sprint_speed,1.6,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
warden,crouch_speed,movement,crouch_speed,4.75,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
warden,move_acceleration,movement,move_acceleration,4,,,units_per_second_squared,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
warden,ground_dash_distance_in_meters,movement,ground_dash_distance_in_meters,10,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
warden,ground_dash_duration,movement,ground_dash_duration,0.68,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
warden,ground_dash_speed,movement,ground_dash_speed,14.7,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
warden,air_dash_distance_in_meters,movement,air_dash_distance_in_meters,8,,,meters,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
warden,air_dash_duration,movement,air_dash_duration,0.47,,,seconds,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
warden,air_dash_speed,movement,air_dash_speed,17,,,units_per_second,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
warden,stamina,stamina,stamina,3,,,count,base hero state,,Minor Update - 08-22-2026,high,"[""HSRC-0003""]",
