ability_id,upgrade_id,upgrade_level,ability_point_cost,effect_reference,mechanic,operation,value,unit,condition,confidence,source_ids,notes
mcginnis_medicinal_specter,mcginnis_medicinal_specter_t2,2,2,mcginnis_medicinal_specter::stamina_cooldown_reduction,stamina_cooldown_reduction,unlock,100,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_medicinal_specter,mcginnis_medicinal_specter_t3,3,5,mcginnis_medicinal_specter::max_health_regen_pct,max_health_regen_pct,unlock,2,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_medicinal_specter,mcginnis_medicinal_specter_t3,3,5,mcginnis_medicinal_specter::heal_radius,heal_radius,add,3,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_medicinal_specter,mcginnis_medicinal_specter_t3,3,5,mcginnis_medicinal_specter::spirit_resist,spirit_resist,unlock,40,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_spectral_wall,mcginnis_spectral_wall_t1,1,1,mcginnis_spectral_wall::bonus_damage_percent,bonus_damage_percent,unlock,20,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_spectral_wall,mcginnis_spectral_wall_t1,1,1,mcginnis_spectral_wall::debuff_duration,debuff_duration,unlock,7,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_spectral_wall,mcginnis_spectral_wall_t2,2,2,mcginnis_spectral_wall::ability_cooldown,ability_cooldown,reduce_cooldown,-20,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_spectral_wall,mcginnis_spectral_wall_t2,2,2,mcginnis_spectral_wall::ability_duration,ability_duration,add,2,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_spectral_wall,mcginnis_spectral_wall_t3,3,5,mcginnis_spectral_wall::create_turrets,create_turrets,unlock,2,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_spectral_wall,mcginnis_spectral_wall_t3,3,5,mcginnis_spectral_wall::turret_life_time,turret_life_time,unlock,8,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_spectral_wall,mcginnis_spectral_wall_t3,3,5,mcginnis_spectral_wall::slow_percent,slow_percent,add,30,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_heavy_barrage,mcginnis_heavy_barrage_t1,1,1,mcginnis_heavy_barrage::move_slow_percent,move_slow_percent,unlock,30,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_heavy_barrage,mcginnis_heavy_barrage_t1,1,1,mcginnis_heavy_barrage::enemy_dash_slow_percent,enemy_dash_slow_percent,unlock,-18,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_heavy_barrage,mcginnis_heavy_barrage_t1,1,1,mcginnis_heavy_barrage::move_slow_duration,move_slow_duration,unlock,1,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_heavy_barrage,mcginnis_heavy_barrage_t2,2,2,mcginnis_heavy_barrage::ability_cooldown,ability_cooldown,reduce_cooldown,-45,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_heavy_barrage,mcginnis_heavy_barrage_t2,2,2,mcginnis_heavy_barrage::ability_duration,ability_duration,add,6,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mcginnis_heavy_barrage,mcginnis_heavy_barrage_t3,3,5,mcginnis_heavy_barrage::damage_per_rocket,damage_per_rocket,add,15,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.16.
mcginnis_heavy_barrage,mcginnis_heavy_barrage_t3,3,5,mcginnis_heavy_barrage::damage_per_rocket,damage_per_rocket_spirit_scaling,modify_scaling,0.16,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
mcginnis_heavy_barrage,mcginnis_heavy_barrage_t3,3,5,mcginnis_heavy_barrage::explosion_radius,explosion_radius,add,2,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_rake,mina_rake_t1,1,1,mina_rake::damage,damage,add,60,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_rake,mina_rake_t2,2,2,mina_rake::rake_heal_per_kill,rake_heal_per_kill,add,30,health,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_rake,mina_rake_t2,2,2,mina_rake::ability_cooldown,ability_cooldown,reduce_cooldown,-8,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_rake,mina_rake_t3,3,5,mina_rake::missing_health_damage_percentage,missing_health_damage_percentage,add,7,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_rake,mina_rake_t3,3,5,mina_rake::rake_heal_per_kill,rake_heal_per_kill,add,0,health,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=1.2.
mina_rake,mina_rake_t3,3,5,mina_rake::rake_heal_per_kill,rake_heal_per_kill_spirit_scaling,modify_scaling,1.2,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
mina_sanguine_retreat,mina_sanguine_retreat_t1,1,1,mina_sanguine_retreat::bonus_fire_rate,bonus_fire_rate,unlock,25,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_sanguine_retreat,mina_sanguine_retreat_t1,1,1,mina_sanguine_retreat::buff_duration,buff_duration,unlock,8,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_sanguine_retreat,mina_sanguine_retreat_t1,1,1,mina_sanguine_retreat::bonus_bullets,bonus_bullets,unlock,8,flat,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_sanguine_retreat,mina_sanguine_retreat_t2,2,2,mina_sanguine_retreat::ability_cooldown,ability_cooldown,reduce_cooldown,-10,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_sanguine_retreat,mina_sanguine_retreat_t3,3,5,mina_sanguine_retreat::max_recasts,max_recasts,add,1,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_sanguine_retreat,mina_sanguine_retreat_t3,3,5,mina_sanguine_retreat::ability_cast_range,ability_cast_range,add,4,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_love_bites,mina_love_bites_t1,1,1,mina_love_bites::slow_duration,slow_duration,unlock,3,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_love_bites,mina_love_bites_t1,1,1,mina_love_bites::slow_percent,slow_percent,unlock,30,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_love_bites,mina_love_bites_t2,2,2,mina_love_bites::magic_damage_per_bullet,magic_damage_per_bullet,add,3,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_love_bites,mina_love_bites_t2,2,2,mina_love_bites::bonus_damage,bonus_damage,add,45,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_love_bites,mina_love_bites_t3,3,5,mina_love_bites::per_target_cooldown,per_target_cooldown,reduce_cooldown,-5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_love_bites,mina_love_bites_t3,3,5,mina_love_bites::bonus_fire_rate,bonus_fire_rate,unlock,25,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_love_bites,mina_love_bites_t3,3,5,mina_love_bites::buff_duration,buff_duration,unlock,5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_nox_nostra,mina_nox_nostra_t1,1,1,mina_nox_nostra::damage,damage,add,1.9,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_nox_nostra,mina_nox_nostra_t2,2,2,mina_nox_nostra::ability_cooldown,ability_cooldown,reduce_cooldown,-45,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mina_nox_nostra,mina_nox_nostra_t3,3,5,mina_nox_nostra::current_health_percent,current_health_percent,unlock,0.5,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_fire_scarabs,mirage_fire_scarabs_t1,1,1,mirage_fire_scarabs::dps,dps,add,7,damage_per_second,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_fire_scarabs,mirage_fire_scarabs_t2,2,2,mirage_fire_scarabs::ability_charges,ability_charges,add_charge,1,charges,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_fire_scarabs,mirage_fire_scarabs_t2,2,2,mirage_fire_scarabs::steal_duration,steal_duration,add,2,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_fire_scarabs,mirage_fire_scarabs_t3,3,5,mirage_fire_scarabs::outgoing_damage_penalty_percent,outgoing_damage_penalty_percent,subtract,-15,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_fire_scarabs,mirage_fire_scarabs_t3,3,5,mirage_fire_scarabs::dps,dps,add,0,damage_per_second,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.13.
mirage_fire_scarabs,mirage_fire_scarabs_t3,3,5,mirage_fire_scarabs::dps,dps_spirit_scaling,modify_scaling,0.13,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
mirage_dust_devil,mirage_dust_devil_t1,1,1,mirage_dust_devil::damage,damage,add,60,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_dust_devil,mirage_dust_devil_t2,2,2,mirage_dust_devil::ability_cooldown,ability_cooldown,reduce_cooldown,-12,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_dust_devil,mirage_dust_devil_t2,2,2,mirage_dust_devil::whirlwind_evasion_chance,whirlwind_evasion_chance,add,30,flat,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_dust_devil,mirage_dust_devil_t3,3,5,mirage_dust_devil::recast_window,recast_window,unlock,6,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_dust_devil,mirage_dust_devil_t3,3,5,mirage_dust_devil::damage,damage,add,0,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.6.
mirage_dust_devil,mirage_dust_devil_t3,3,5,mirage_dust_devil::damage,damage_spirit_scaling,modify_scaling,0.6,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
mirage_djinn_s_mark,mirage_djinn_s_mark_t1,1,1,mirage_djinn_s_mark::movement_speed_slow,movement_speed_slow,unlock,60,units_per_second,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_djinn_s_mark,mirage_djinn_s_mark_t1,1,1,mirage_djinn_s_mark::slow_duration,slow_duration,unlock,0.8,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_djinn_s_mark,mirage_djinn_s_mark_t2,2,2,mirage_djinn_s_mark::proc_damage_base,proc_damage_base,add,20,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_djinn_s_mark,mirage_djinn_s_mark_t2,2,2,mirage_djinn_s_mark::victim_stack_duration,victim_stack_duration,add,3,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_djinn_s_mark,mirage_djinn_s_mark_t3,3,5,mirage_djinn_s_mark::ability_cooldown,ability_cooldown,reduce_cooldown,-0.75,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_djinn_s_mark,mirage_djinn_s_mark_t3,3,5,mirage_djinn_s_mark::proc_cooldown,proc_cooldown,reduce_cooldown,-0.75,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_djinn_s_mark,mirage_djinn_s_mark_t3,3,5,mirage_djinn_s_mark::stun_duration,stun_duration,unlock,0.5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_djinn_s_mark,mirage_djinn_s_mark_t3,3,5,mirage_djinn_s_mark::max_stacks,max_stacks,add,1,stacks,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_traveler,mirage_traveler_t1,1,1,mirage_traveler::bonus_move_speed,bonus_move_speed,unlock,3,units_per_second,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_traveler,mirage_traveler_t1,1,1,mirage_traveler::bonus_fire_rate,bonus_fire_rate,unlock,20,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_traveler,mirage_traveler_t1,1,1,mirage_traveler::movement_speed_bonus_duration,movement_speed_bonus_duration,unlock,12,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mirage_traveler,mirage_traveler_t2,2,2,mirage_traveler::combat_barrier,combat_barrier,add,400,health,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.6.
mirage_traveler,mirage_traveler_t2,2,2,mirage_traveler::combat_barrier,combat_barrier_spirit_scaling,modify_scaling,0.6,multiplier,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
mirage_traveler,mirage_traveler_t3,3,5,mirage_traveler::ability_cooldown,ability_cooldown,reduce_cooldown,-90,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_scorn,mo_and_krill_scorn_t1,1,1,mo_and_krill_scorn::damage,damage,add,35,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_scorn,mo_and_krill_scorn_t2,2,2,mo_and_krill_scorn::ability_cooldown,ability_cooldown,reduce_cooldown,-5,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_scorn,mo_and_krill_scorn_t2,2,2,mo_and_krill_scorn::radius,radius,add,1,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_scorn,mo_and_krill_scorn_t3,3,5,mo_and_krill_scorn::damage_bonus,damage_bonus,unlock,15,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_scorn,mo_and_krill_scorn_t3,3,5,mo_and_krill_scorn::debuff_duration,debuff_duration,unlock,16,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,mo_and_krill_burrow_t1,1,1,mo_and_krill_burrow::dps,dps,add,50,damage_per_second,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,mo_and_krill_burrow_t2,2,2,mo_and_krill_burrow::ability_channel_time,ability_channel_time,add,4,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,mo_and_krill_burrow_t2,2,2,mo_and_krill_burrow::radius,radius,add,2,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,mo_and_krill_burrow_t3,3,5,mo_and_krill_burrow::ability_cooldown,ability_cooldown,reduce_cooldown,-20,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_burrow,mo_and_krill_burrow_t3,3,5,mo_and_krill_burrow::bonus_move_speed,bonus_move_speed,add,4,units_per_second,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,mo_and_krill_sand_blast_t1,1,1,mo_and_krill_sand_blast::damage,damage,add,50,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,mo_and_krill_sand_blast_t1,1,1,mo_and_krill_sand_blast::ability_cast_range,ability_cast_range,add,5,meters,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,mo_and_krill_sand_blast_t2,2,2,mo_and_krill_sand_blast::slow_percent,slow_percent,unlock,30,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,mo_and_krill_sand_blast_t2,2,2,mo_and_krill_sand_blast::ground_dash_reduction_percent,ground_dash_reduction_percent,unlock,-30,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,mo_and_krill_sand_blast_t3,3,5,mo_and_krill_sand_blast::ability_cooldown,ability_cooldown,reduce_cooldown,-25,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_sand_blast,mo_and_krill_sand_blast_t3,3,5,mo_and_krill_sand_blast::ability_duration,ability_duration,add,1.5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,mo_and_krill_combo_t1,1,1,mo_and_krill_combo::life_steal_percent_on_hit,life_steal_percent_on_hit,unlock,100,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,mo_and_krill_combo_t2,2,2,mo_and_krill_combo::ability_cooldown,ability_cooldown,reduce_cooldown,-30,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,mo_and_krill_combo_t2,2,2,mo_and_krill_combo::bullet_resist,bullet_resist,unlock,50,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,mo_and_krill_combo_t3,3,5,mo_and_krill_combo::ability_channel_time,ability_channel_time,add,0.7,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
mo_and_krill_combo,mo_and_krill_combo_t3,3,5,mo_and_krill_combo::dps,dps,add,40,damage_per_second,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.4.
mo_and_krill_combo,mo_and_krill_combo_t3,3,5,mo_and_krill_combo::dps,dps_spirit_scaling,modify_scaling,0.4,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
paige_bookwyrm,paige_bookwyrm_t1,1,1,paige_bookwyrm::ability_cooldown,ability_cooldown,reduce_cooldown,-12,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,paige_bookwyrm_t2,2,2,paige_bookwyrm::ground_flame_duration,ground_flame_duration,add,2,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,paige_bookwyrm_t2,2,2,paige_bookwyrm::radius,radius,add,1,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,paige_bookwyrm_t2,2,2,paige_bookwyrm::ability_charges,ability_charges,add_charge,1,charges,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,paige_bookwyrm_t3,3,5,paige_bookwyrm::damage,damage,add,100,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,paige_bookwyrm_t3,3,5,paige_bookwyrm::dps,dps,add,30,damage_per_second,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_bookwyrm,paige_bookwyrm_t3,3,5,paige_bookwyrm::dragon_travel_range,dragon_travel_range,add,12,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,paige_plot_armor_t1,1,1,paige_plot_armor::bonus_fire_rate,bonus_fire_rate,add,14,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.16.
paige_plot_armor,paige_plot_armor_t1,1,1,paige_plot_armor::bonus_fire_rate,bonus_fire_rate_spirit_scaling,modify_scaling,0.16,multiplier,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
paige_plot_armor,paige_plot_armor_t2,2,2,paige_plot_armor::combat_barrier,combat_barrier,add,100,health,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,paige_plot_armor_t2,2,2,paige_plot_armor::ability_duration,ability_duration,add,2,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,paige_plot_armor_t3,3,5,paige_plot_armor::combat_barrier,combat_barrier,add,0,health,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.5.
paige_plot_armor,paige_plot_armor_t3,3,5,paige_plot_armor::combat_barrier,combat_barrier_spirit_scaling,modify_scaling,0.5,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
paige_plot_armor,paige_plot_armor_t3,3,5,paige_plot_armor::bonus_targets,bonus_targets,unlock,2,count,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_plot_armor,paige_plot_armor_t3,3,5,paige_plot_armor::bonus_targets_barrier_percentage,bonus_targets_barrier_percentage,unlock,100,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,paige_captivating_read_t1,1,1,paige_captivating_read::ability_cooldown,ability_cooldown,reduce_cooldown,-11,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,paige_captivating_read_t2,2,2,paige_captivating_read::immobilize_duration,immobilize_duration,add,1,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,paige_captivating_read_t3,3,5,paige_captivating_read::tech_armor_damage_reduction,tech_armor_damage_reduction,unlock,-18,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,paige_captivating_read_t3,3,5,paige_captivating_read::debuff_duration,debuff_duration,unlock,6,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_captivating_read,paige_captivating_read_t3,3,5,paige_captivating_read::radius,radius,add,1,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,paige_rallying_charge_t1,1,1,paige_rallying_charge::heal_amount,heal_amount,add,150,health,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,paige_rallying_charge_t2,2,2,paige_rallying_charge::knight_count,knight_count,add,4,count,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,paige_rallying_charge_t2,2,2,paige_rallying_charge::knight_count_in_first_wave,knight_count_in_first_wave,add,4,count,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,paige_rallying_charge_t2,2,2,paige_rallying_charge::ability_cooldown,ability_cooldown,reduce_cooldown,-45,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,paige_rallying_charge_t3,3,5,paige_rallying_charge::damage,damage,add,160,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,paige_rallying_charge_t3,3,5,paige_rallying_charge::stun_duration,stun_duration,add,0.5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paige_rallying_charge,paige_rallying_charge_t3,3,5,paige_rallying_charge::max_amp,max_amp,add,70,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_pulse_grenade,paradox_pulse_grenade_t1,1,1,paradox_pulse_grenade::ability_cooldown,ability_cooldown,reduce_cooldown,-12,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_pulse_grenade,paradox_pulse_grenade_t2,2,2,paradox_pulse_grenade::pulse_damage,pulse_damage,add,20,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.5.
paradox_pulse_grenade,paradox_pulse_grenade_t2,2,2,paradox_pulse_grenade::pulse_damage,pulse_damage_spirit_scaling,modify_scaling,0.5,multiplier,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
paradox_pulse_grenade,paradox_pulse_grenade_t3,3,5,paradox_pulse_grenade::damage_amplification_per_stack,damage_amplification_per_stack,add,4,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_pulse_grenade,paradox_pulse_grenade_t3,3,5,paradox_pulse_grenade::ability_duration,ability_duration,add,1.6,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_time_wall,paradox_time_wall_t1,1,1,paradox_time_wall::time_wall_width,time_wall_width,add,3,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_time_wall,paradox_time_wall_t1,1,1,paradox_time_wall::time_wall_height,time_wall_height,add,1,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_time_wall,paradox_time_wall_t1,1,1,paradox_time_wall::ability_duration,ability_duration,add,3.5,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_time_wall,paradox_time_wall_t2,2,2,paradox_time_wall::friendly_bullet_damage_bonus,friendly_bullet_damage_bonus,add,35,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_time_wall,paradox_time_wall_t2,2,2,paradox_time_wall::debuff_duration,debuff_duration,unlock,2.3,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_time_wall,paradox_time_wall_t3,3,5,paradox_time_wall::ability_charges,ability_charges,add_charge,3,charges,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_time_wall,paradox_time_wall_t3,3,5,paradox_time_wall::ability_cooldown_between_charge,ability_cooldown_between_charge,unlock,2,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_kinetic_carbine,paradox_kinetic_carbine_t1,1,1,paradox_kinetic_carbine::max_slow_duration,max_slow_duration,add,0.4,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_kinetic_carbine,paradox_kinetic_carbine_t2,2,2,paradox_kinetic_carbine::ability_cooldown,ability_cooldown,reduce_cooldown,-12,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_kinetic_carbine,paradox_kinetic_carbine_t2,2,2,paradox_kinetic_carbine::speed_change,speed_change,add,0,units_per_second,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.06.
paradox_kinetic_carbine,paradox_kinetic_carbine_t2,2,2,paradox_kinetic_carbine::speed_change,speed_change_spirit_scaling,modify_scaling,0.06,multiplier,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
